"Status type","Status note","Key","Scientific or Common Name","Date","Location","Grid Reference","Abundance","Sex/Stage","Record Type","Observer","Determiner","Comments","Determination Type","Determination Comment"
"","",1257,"Gymnopternus metallicus","2019-05-22","Brookhouse Moss","SJ805618","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707331""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1258,"Dolichocephala oblongoguttata","2019-05-22","Oakhanger Moss","SJ768552","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707330""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1258,"Dolichocephala oblongoguttata","2019-05-22","Oakhanger Moss","SJ768552","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707330""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1259,"Dolichocephala guttata","2019-05-22","Oakhanger Moss","SJ768552","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707329""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1259,"Dolichocephala guttata","2019-05-22","Oakhanger Moss","SJ768552","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707329""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 5f""; Sex: ""mixed""; Stage: ""adult""]",1260,"Gymnopternus metallicus","2019-05-22","Oakhanger Moss","SJ768552","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707328""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""1m, 5f""; Sex: ""mixed""; Stage: ""adult""]",1260,"Gymnopternus metallicus","2019-05-22","Oakhanger Moss","SJ768552","5","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707328""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wet woodland""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"","",1261,"Ocydromia glabricula","2019-05-22","Oakhanger Moss","SJ768551","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707327""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 11f""; Sex: ""mixed""; Stage: ""adult""]",1262,"Bicellaria vana","2019-05-22","Oakhanger Moss","SJ768551","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707326""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 11f""; Sex: ""mixed""; Stage: ""adult""]",1262,"Bicellaria vana","2019-05-22","Oakhanger Moss","SJ768551","11","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707326""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"","",1263,"Rhamphomyia stigmosa","2019-05-22","Oakhanger Moss","SJ768551","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707325""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"","",1264,"Rhamphomyia curvula","2019-05-22","Oakhanger Moss","SJ768551","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707324""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"","",1265,"Empis tessellata","2019-05-22","Oakhanger Moss","SJ768551","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707323""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 3f""; Sex: ""mixed""; Stage: ""adult""]",1266,"Empis nuntia","2019-05-22","Oakhanger Moss","SJ768551","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707322""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 3f""; Sex: ""mixed""; Stage: ""adult""]",1266,"Empis nuntia","2019-05-22","Oakhanger Moss","SJ768551","3","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707322""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"","",1267,"Empis nigripes","2019-05-22","Oakhanger Moss","SJ768551","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707321""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1268,"Gymnopternus metallicus","2019-05-22","Oakhanger Moss","SJ768551","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707320""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1268,"Gymnopternus metallicus","2019-05-22","Oakhanger Moss","SJ768551","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707320""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""6m, 5f""; Sex: ""mixed""; Stage: ""adult""]",1269,"Gymnopternus cupreus","2019-05-22","Oakhanger Moss","SJ768551","6","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707319""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""6m, 5f""; Sex: ""mixed""; Stage: ""adult""]",1269,"Gymnopternus cupreus","2019-05-22","Oakhanger Moss","SJ768551","5","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707319""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1270,"Gymnopternus aerosus","2019-05-22","Oakhanger Moss","SJ768551","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707318""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""2m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1270,"Gymnopternus aerosus","2019-05-22","Oakhanger Moss","SJ768551","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707318""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Basin mire with birch scrub""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"","",1271,"Platypalpus candicans","2019-05-22","Oakhanger Moss","SJ765552","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707317""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Flowery meadow""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1272,"Ocydromia glabricula","2019-05-22","Oakhanger Moss","SJ765552","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707316""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Flowery meadow""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""2m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1272,"Ocydromia glabricula","2019-05-22","Oakhanger Moss","SJ765552","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707316""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Flowery meadow""] ","Requires Confirmation",""
"","",1273,"Bicellaria vana","2019-05-22","Oakhanger Moss","SJ765552","8","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707315""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Likely""] [Sample Comment: ""Flowery meadow""] ","Requires Confirmation",""
"","",1274,"Hilara maura","2019-05-22","Oakhanger Moss","SJ765552","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707314""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Flowery meadow""] ","Requires Confirmation",""
"","",1275,"Gymnopternus cupreus","2019-05-22","Oakhanger Moss","SJ765552","2","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707313""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Flowery meadow""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1276,"Gymnopternus aerosus","2019-05-22","Oakhanger Moss","SJ765552","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707312""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Flowery meadow""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1276,"Gymnopternus aerosus","2019-05-22","Oakhanger Moss","SJ765552","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707312""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Flowery meadow""] [Verifier: ""Glenn Rostron""] [Verified on: ""09/05/2020""] ","Considered correct","Verified by  Glenn Rostron 09/05/2020"
"","",1277,"Campsicnemus scambus","2019-02-26","Culcheth","SJ647949","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707306""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Linear Park""] [Verifier: ""Glenn Rostron""] [Verified on: ""20/03/2020""] ","Considered correct","Verified by  Glenn Rostron 20/03/2020"
"","",1278,"Syntormon denticulatum","2019-02-26","Culcheth","SJ642953","3","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707305""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""11-acre LNR""] [Verifier: ""Glenn Rostron""] [Verified on: ""08/05/2020""] ","Considered correct","Verified by  Glenn Rostron 08/05/2020"
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1279,"Platypalpus pallidiventris","2019-05-31","Barnton","SJ642750","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707304""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Ivy-covered copse""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1279,"Platypalpus pallidiventris","2019-05-31","Barnton","SJ642750","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707304""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Ivy-covered copse""] ","Requires Confirmation",""
"","",1280,"Platypalpus optivus","2019-05-31","Barnton","SJ642750","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707303""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Ivy-covered copse""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1281,"Hilara thoracica","2019-05-31","Barnton","SJ642750","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707302""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Ivy-covered copse""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""1m, 2f""; Sex: ""mixed""; Stage: ""adult""]",1281,"Hilara thoracica","2019-05-31","Barnton","SJ642750","2","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707302""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Ivy-covered copse""] ","Requires Confirmation",""
"","",1282,"Atelestus pulicarius","2019-05-31","Barnton","SJ642750","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707301""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Ivy-covered copse""] ","Requires Confirmation",""
"","",1283,"Ocydromia glabricula","2019-08-04","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707300""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",1284,"Bicellaria vana","2019-05-17","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Elspeth Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707299""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Likely""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",1285,"Empis tessellata","2019-04-30","Croft, garden","SJ637932","1","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707298""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",1286,"Empis nigripes","2019-05-17","Croft, garden","SJ637932","1","Adult female","Trapped (netted)"," Elspeth Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707297""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Comment: ""In conservatory""] [Sample Comment: ""Wadeson Way""] ","Requires Confirmation",""
"","",1287,"Platypalpus minutus","2019-06-03","Cholmondeley Estate","SJ538492","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707296""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Likely""] [Sample Comment: ""Bickley Swamp""] ","Requires Confirmation",""
"","",1288,"Platypalpus candicans","2019-06-03","Cholmondeley Estate","SJ538492","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707295""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Bickley Swamp""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""3m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1289,"Ocydromia glabricula","2019-06-03","Cholmondeley Estate","SJ538492","3","Adult male","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707294""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Bickley Swamp""] ","Requires Confirmation",""
"Cloned","[Count of sex or stage: ""3m, 1f""; Sex: ""mixed""; Stage: ""adult""]",1289,"Ocydromia glabricula","2019-06-03","Cholmondeley Estate","SJ538492","1","Adult female","Trapped (netted)"," Phil Brighton"," Phil Brighton","[iRecord Key: ""iBRC12707294""] [Source: ""iRecord | iRecord Import""] [Recorder certainty: ""Certain""] [Sample Comment: ""Bickley Swamp""] ","Requires Confirmation",""
